"Company Code Code","Employee ID","PERNER","Approval Status","Entry Date","WBS / SO Name","Cost Center Name","Labor Type Name","Job Activity Type","Task Name","Time Type","Attendance Type Code","Billable Indicator","Hours (Current)","Rate Type","Short Time Entry ID","Time Off Booking ID","Comments","WBS Type","Task Task Type","New Remaining Work","Customer 1","Customer 2","Customer 3","GSAP Billable Flag","Time Off Type Description","Master WBS (SO, WO)","Project Type","IWO Indicator","Parent WBS","Company Code Name","Task Name (Full Path)","Time Entry ID","Employee Type Name","Timesheet Period","Location Name","Login Name","User","IWO WBS Element","Work Order ID","Parent Service Order","CWF C1 alternate ID","Parent Project"
"C1","29091762","99748688","Approved","30/07/2021","X-092016572.0010","C139599951","","","REPLICON1","","","","8.00","Straight Time","92703","","Re-pushed Timesheet due to GSAP Transfer","C1 WBS","","","","","","","","WBS","IC","","","1395","REPLICON1","4c47ea51-de54-4596-80f9-6d710ba1c66d","Agency Contractor","24/07/2021 - 30/07/2021","","29091762@sittest.com","Veena AC_A 1395, IWO Testing B 29091762 29091762@sittest.com","32761861","HPWO00091602","","99748688",""
"C1","29091766","","Approved","24/07/2021","R-010113035.0004","C139599951","PROJMGR|Billable","","02JIRAGEN","","","","1.00","Straight Time","89870","","","C1 WBS","","","","","","","","WBS","RV","","","1395","02JIRAGEN","831279f0-9de8-4d2c-8ea5-d48870d43c91","Agency Contractor","24/07/2021 - 30/07/2021","","29091766@sittest.com","Julia AC_A 1395, Retroactive Termination 29091766 29091766@sittest.com","0000000000","HPWO00091606","","99748692",""
"C1","29091766","","Approved","25/07/2021","R-010113035.0004","C139599951","PROJMGR|Non-Billable","","02JIRAGEN","","","","1.50","Overtime","89871","","","C1 WBS","","","","","","","","WBS","RV","","","1395","02JIRAGEN","6ba00ead-c8ae-4ec5-8565-2696876824e8","Agency Contractor","24/07/2021 - 30/07/2021","","29091766@sittest.com","Julia AC_A 1395, Retroactive Termination 29091766 29091766@sittest.com","0000000000","HPWO00091606","","99748692",""
"C1","29091766","","Approved","26/07/2021","R-010113035.0004","C139599951","PROJMGR|Non-Billable","","02JIRAGEN","","","","2.00","Straight Time","89872","","","C1 WBS","","","","","","","","WBS","RV","","","1395","02JIRAGEN","6c7303b2-61c5-4dbe-8fe6-a00024dfb7ca","Agency Contractor","24/07/2021 - 30/07/2021","","29091766@sittest.com","Julia AC_A 1395, Retroactive Termination 29091766 29091766@sittest.com","0000000000","HPWO00091606","","99748692",""
"C1","29091766","","Approved","31/07/2021","R-010113035.0004","C139599951","PROJMGR|Billable","","02JIRAGEN","","","","1.00","Straight Time","92471","","","C1 WBS","","","","","","","","WBS","RV","","","1395","02JIRAGEN","1a02876b-fbc6-4689-9734-36c8869e2ac6","Agency Contractor","31/07/2021 - 06/08/2021","","29091766@sittest.com","Julia AC_A 1395, Retroactive Termination 29091766 29091766@sittest.com","0000000000","HPWO00091606","","99748692",""
"C1","29091766","","Approved","01/08/2021","R-010113035.0004","C139599951","PROJMGR|Billable","","02JIRAGEN","","","","1.00","Straight Time","92472","","","C1 WBS","","","","","","","","WBS","RV","","","1395","02JIRAGEN","b492f7b8-3065-4204-9234-78cb742f1521","Agency Contractor","31/07/2021 - 06/08/2021","","29091766@sittest.com","Julia AC_A 1395, Retroactive Termination 29091766 29091766@sittest.com","0000000000","HPWO00091606","","99748692",""
"C1","29091766","","Approved","02/08/2021","R-010113035.0004","C139599951","PROJMGR|Billable","","02JIRAGEN","","","","1.00","Straight Time","92473","","","C1 WBS","","","","","","","","WBS","RV","","","1395","02JIRAGEN","0059e45c-2be8-4786-a43c-c1e9b3c71911","Agency Contractor","31/07/2021 - 06/08/2021","","29091766@sittest.com","Julia AC_A 1395, Retroactive Termination 29091766 29091766@sittest.com","0000000000","HPWO00091606","","99748692",""
"C1","29091766","","Approved","03/08/2021","R-010113035.0004","C139599951","PROJMGR|Billable","","02JIRAGEN","","","","1.00","Straight Time","92474","","","C1 WBS","","","","","","","","WBS","RV","","","1395","02JIRAGEN","c3c94db1-e373-4ce0-ad4d-2936093d1edf","Agency Contractor","31/07/2021 - 06/08/2021","","29091766@sittest.com","Julia AC_A 1395, Retroactive Termination 29091766 29091766@sittest.com","0000000000","HPWO00091606","","99748692",""
"C1","29091766","","Approved","04/08/2021","R-010113035.0004","C139599951","PROJMGR|Billable","","02JIRAGEN","","","","1.00","Straight Time","92475","","","C1 WBS","","","","","","","","WBS","RV","","","1395","02JIRAGEN","8fec3ea4-30c2-492f-9532-4a06c3b470ab","Agency Contractor","31/07/2021 - 06/08/2021","","29091766@sittest.com","Julia AC_A 1395, Retroactive Termination 29091766 29091766@sittest.com","0000000000","HPWO00091606","","99748692",""
"C1","29091766","","Approved","30/08/2021","S-010122545.0001","C139599951","DBA|Billable","","20180601","","","","1.00","Straight Time","100442","","","C1 WBS","","","","","","","","WBS","ST","","","1395","20180601","541601c0-8305-442a-9724-68d4f82c7bb1","Agency Contractor","28/08/2021 - 03/09/2021","","29091766@sittest.com","Julia AC_A 1395, Retroactive Termination 29091766 29091766@sittest.com","0000000000","HPWO00091606","","99748692",""
"C1","29091766","","Approved","30/08/2021","S-010122545.0001","C139599951","DBA|Billable","","20180601","","","","1.50","Overtime","100447","","","C1 WBS","","","","","","","","WBS","ST","","","1395","20180601","43a82838-f630-4aeb-a898-7acb988947e0","Agency Contractor","28/08/2021 - 03/09/2021","","29091766@sittest.com","Julia AC_A 1395, Retroactive Termination 29091766 29091766@sittest.com","0000000000","HPWO00091606","","99748692",""
"C1","29091766","","Approved","30/08/2021","S-010122545.0001","C139599951","DBA|Billable","","20180601","","","","2.00","Double Time","100452","","","C1 WBS","","","","","","","","WBS","ST","","","1395","20180601","1c0b957a-ce4d-4c44-b15e-3d43993fe5cd","Agency Contractor","28/08/2021 - 03/09/2021","","29091766@sittest.com","Julia AC_A 1395, Retroactive Termination 29091766 29091766@sittest.com","0000000000","HPWO00091606","","99748692",""
"C1","29091766","","Approved","30/08/2021","S-010122545.0001","C139599951","DBA|Billable","","20180601","","","","2.00","Double Time","100462","","","C1 WBS","","","","","","","","WBS","ST","","","1395","20180601","66897da9-c3b6-48fe-82f8-a76ffecd480c","Agency Contractor","28/08/2021 - 03/09/2021","","29091766@sittest.com","Julia AC_A 1395, Retroactive Termination 29091766 29091766@sittest.com","0000000000","HPWO00091606","","99748692",""
"C1","29091766","","Approved","30/08/2021","S-010122545.0001","C139599951","DBA|Non-Billable","","20180601","","","","0.00","Straight Time","100457","","","C1 WBS","","","","","","","","WBS","ST","","","1395","20180601","b4117ce6-9a13-49d5-a9ef-c294157113e7","Agency Contractor","28/08/2021 - 03/09/2021","","29091766@sittest.com","Julia AC_A 1395, Retroactive Termination 29091766 29091766@sittest.com","0000000000","HPWO00091606","","99748692",""
"C1","29091766","","Approved","31/08/2021","S-010122545.0001","C139599951","DBA|Billable","","20180601","","","","1.00","Straight Time","100443","","","C1 WBS","","","","","","","","WBS","ST","","","1395","20180601","0fe20ece-041c-485a-9662-d3249bb74c1b","Agency Contractor","28/08/2021 - 03/09/2021","","29091766@sittest.com","Julia AC_A 1395, Retroactive Termination 29091766 29091766@sittest.com","0000000000","HPWO00091606","","99748692",""
"C1","29091766","","Approved","31/08/2021","S-010122545.0001","C139599951","DBA|Billable","","20180601","","","","1.50","Overtime","100448","","","C1 WBS","","","","","","","","WBS","ST","","","1395","20180601","6eb34a63-402f-46fa-a2c8-f16842364cb9","Agency Contractor","28/08/2021 - 03/09/2021","","29091766@sittest.com","Julia AC_A 1395, Retroactive Termination 29091766 29091766@sittest.com","0000000000","HPWO00091606","","99748692",""
"C1","29091766","","Approved","31/08/2021","S-010122545.0001","C139599951","DBA|Billable","","20180601","","","","2.00","Double Time","100453","","","C1 WBS","","","","","","","","WBS","ST","","","1395","20180601","3ab4c8dd-c4e9-4d23-9cd3-b35f27455219","Agency Contractor","28/08/2021 - 03/09/2021","","29091766@sittest.com","Julia AC_A 1395, Retroactive Termination 29091766 29091766@sittest.com","0000000000","HPWO00091606","","99748692",""
"C1","29091766","","Approved","31/08/2021","S-010122545.0001","C139599951","DBA|Billable","","20180601","","","","2.00","Double Time","100463","","entered and removed 2 hours for wed and thu","C1 WBS","","","","","","","","WBS","ST","","","1395","20180601","04899553-3e28-425f-a789-ba9b06ed2986","Agency Contractor","28/08/2021 - 03/09/2021","","29091766@sittest.com","Julia AC_A 1395, Retroactive Termination 29091766 29091766@sittest.com","0000000000","HPWO00091606","","99748692",""
"C1","29091766","","Approved","31/08/2021","S-010122545.0001","C139599951","DBA|Non-Billable","","20180601","","","","0.00","Straight Time","100458","","","C1 WBS","","","","","","","","WBS","ST","","","1395","20180601","db1a3c91-e493-4a09-814e-ad6722f51f58","Agency Contractor","28/08/2021 - 03/09/2021","","29091766@sittest.com","Julia AC_A 1395, Retroactive Termination 29091766 29091766@sittest.com","0000000000","HPWO00091606","","99748692",""
"C1","29091766","","Approved","01/09/2021","S-010122545.0001","C139599951","DBA|Billable","","20180601","","","","0.00","Double Time","100464","","","C1 WBS","","","","","","","","WBS","ST","","","1395","20180601","82adf6e3-e87b-4e80-a6d5-540ccaaeacad","Agency Contractor","28/08/2021 - 03/09/2021","","29091766@sittest.com","Julia AC_A 1395, Retroactive Termination 29091766 29091766@sittest.com","0000000000","HPWO00091606","","99748692",""
"C1","29091766","","Approved","01/09/2021","S-010122545.0001","C139599951","DBA|Billable","","20180601","","","","1.00","Straight Time","100444","","","C1 WBS","","","","","","","","WBS","ST","","","1395","20180601","abbd9a7e-61e4-4c6e-8f5e-e9cbfdbecd6a","Agency Contractor","28/08/2021 - 03/09/2021","","29091766@sittest.com","Julia AC_A 1395, Retroactive Termination 29091766 29091766@sittest.com","0000000000","HPWO00091606","","99748692",""
"C1","29091766","","Approved","01/09/2021","S-010122545.0001","C139599951","DBA|Billable","","20180601","","","","1.50","Overtime","100449","","","C1 WBS","","","","","","","","WBS","ST","","","1395","20180601","14b38114-da2d-4337-8758-dfaf2ad377aa","Agency Contractor","28/08/2021 - 03/09/2021","","29091766@sittest.com","Julia AC_A 1395, Retroactive Termination 29091766 29091766@sittest.com","0000000000","HPWO00091606","","99748692",""
"C1","29091766","","Approved","01/09/2021","S-010122545.0001","C139599951","DBA|Billable","","20180601","","","","2.00","Double Time","100454","","","C1 WBS","","","","","","","","WBS","ST","","","1395","20180601","0fc911b0-821e-4fbb-bc73-62b9cf5ab84b","Agency Contractor","28/08/2021 - 03/09/2021","","29091766@sittest.com","Julia AC_A 1395, Retroactive Termination 29091766 29091766@sittest.com","0000000000","HPWO00091606","","99748692",""
"C1","29091766","","Approved","01/09/2021","S-010122545.0001","C139599951","DBA|Non-Billable","","20180601","","","","0.00","Straight Time","100459","","","C1 WBS","","","","","","","","WBS","ST","","","1395","20180601","0965261e-6a5a-4d21-bbf5-48275c5893ae","Agency Contractor","28/08/2021 - 03/09/2021","","29091766@sittest.com","Julia AC_A 1395, Retroactive Termination 29091766 29091766@sittest.com","0000000000","HPWO00091606","","99748692",""
"C1","29091766","","Approved","02/09/2021","S-010122545.0001","C139599951","DBA|Billable","","20180601","","","","0.00","Double Time","100465","","","C1 WBS","","","","","","","","WBS","ST","","","1395","20180601","899b6108-9cfc-4fd9-8953-be027aa27f43","Agency Contractor","28/08/2021 - 03/09/2021","","29091766@sittest.com","Julia AC_A 1395, Retroactive Termination 29091766 29091766@sittest.com","0000000000","HPWO00091606","","99748692",""
"C1","29091766","","Approved","02/09/2021","S-010122545.0001","C139599951","DBA|Billable","","20180601","","","","1.00","Straight Time","100445","","","C1 WBS","","","","","","","","WBS","ST","","","1395","20180601","0cce82fc-6056-4009-82eb-b5ae13d063c1","Agency Contractor","28/08/2021 - 03/09/2021","","29091766@sittest.com","Julia AC_A 1395, Retroactive Termination 29091766 29091766@sittest.com","0000000000","HPWO00091606","","99748692",""
"C1","29091766","","Approved","02/09/2021","S-010122545.0001","C139599951","DBA|Billable","","20180601","","","","1.50","Overtime","100450","","","C1 WBS","","","","","","","","WBS","ST","","","1395","20180601","33a85c5f-c5bf-4668-bbd2-f979d4955a4f","Agency Contractor","28/08/2021 - 03/09/2021","","29091766@sittest.com","Julia AC_A 1395, Retroactive Termination 29091766 29091766@sittest.com","0000000000","HPWO00091606","","99748692",""
"C1","29091766","","Approved","02/09/2021","S-010122545.0001","C139599951","DBA|Billable","","20180601","","","","2.00","Double Time","100455","","","C1 WBS","","","","","","","","WBS","ST","","","1395","20180601","135ba679-4a8e-48b7-83e3-4ffdfa1904b5","Agency Contractor","28/08/2021 - 03/09/2021","","29091766@sittest.com","Julia AC_A 1395, Retroactive Termination 29091766 29091766@sittest.com","0000000000","HPWO00091606","","99748692",""
"C1","29091766","","Approved","02/09/2021","S-010122545.0001","C139599951","DBA|Non-Billable","","20180601","","","","0.00","Straight Time","100460","","","C1 WBS","","","","","","","","WBS","ST","","","1395","20180601","a8dd9504-345d-481c-a00e-19b2edf2cd82","Agency Contractor","28/08/2021 - 03/09/2021","","29091766@sittest.com","Julia AC_A 1395, Retroactive Termination 29091766 29091766@sittest.com","0000000000","HPWO00091606","","99748692",""
"C1","29091766","","Approved","03/09/2021","S-010122545.0001","C139599951","DBA|Billable","","20180601","","","","1.00","Straight Time","100446","","","C1 WBS","","","","","","","","WBS","ST","","","1395","20180601","fdc8f718-09c4-492e-80b6-87459467f7a7","Agency Contractor","28/08/2021 - 03/09/2021","","29091766@sittest.com","Julia AC_A 1395, Retroactive Termination 29091766 29091766@sittest.com","0000000000","HPWO00091606","","99748692",""
"C1","29091766","","Approved","03/09/2021","S-010122545.0001","C139599951","DBA|Billable","","20180601","","","","1.50","Overtime","100451","","","C1 WBS","","","","","","","","WBS","ST","","","1395","20180601","fefa4be8-88f7-47d8-a8b0-2a0379b6c84c","Agency Contractor","28/08/2021 - 03/09/2021","","29091766@sittest.com","Julia AC_A 1395, Retroactive Termination 29091766 29091766@sittest.com","0000000000","HPWO00091606","","99748692",""
"C1","29091766","","Approved","03/09/2021","S-010122545.0001","C139599951","DBA|Billable","","20180601","","","","2.00","Double Time","100456","","","C1 WBS","","","","","","","","WBS","ST","","","1395","20180601","50dc050e-c1c7-4b91-a3e4-74c7e9853965","Agency Contractor","28/08/2021 - 03/09/2021","","29091766@sittest.com","Julia AC_A 1395, Retroactive Termination 29091766 29091766@sittest.com","0000000000","HPWO00091606","","99748692",""
"C1","29091766","","Approved","03/09/2021","S-010122545.0001","C139599951","DBA|Non-Billable","","20180601","","","","0.00","Straight Time","100461","","","C1 WBS","","","","","","","","WBS","ST","","","1395","20180601","6f1ff83a-eff1-468f-8802-5e1ceaf12ec9","Agency Contractor","28/08/2021 - 03/09/2021","","29091766@sittest.com","Julia AC_A 1395, Retroactive Termination 29091766 29091766@sittest.com","0000000000","HPWO00091606","","99748692",""
"COMPASS","29090114","99110971","Approved","13/04/2021","IE1-IW777.01.01.01.05","","LEGACY BILLING|Billable","","IE1-IW777.01.01.01.05","","401","","3.00","Straight Time","7173","","Roe -ReOpen for Veena's IWO Compass - C1 Contractor to Service Order","COMPASS WBS","","","","","","","","","C","X","","IEEU","IE1-IW777.01.01.01.05","93feef2a-e2ca-4237-a438-3cbc211e1d62","Agency Contractor","12/04/2021 - 18/04/2021","Ireland","29090114@sittest.com","Smith, Molly 29090114 29090114@sittest.com","","HPWO00091282","4096630","",""
"COMPASS","29090114","99110971","Approved","13/04/2021","IE1-RUAT2.25.05","","","","IE1-RUAT2.25.05","","432","","0.00","Straight Time","2471","","","COMPASS WBS","","","","","","","","","C","","","IEEU","IE1-RUAT2.25.05","503d635e-01b7-46e0-a373-0611d59767e2","Agency Contractor","12/04/2021 - 18/04/2021","Ireland","29090114@sittest.com","Smith, Molly 29090114 29090114@sittest.com","","HPWO00091282","","",""
"COMPASS","29090114","99110971","Approved","13/04/2021","IE1-RUAT2.25.05","","","","IE1-RUAT2.25.05","","480","","0.00","Straight Time","2228","","","COMPASS WBS","","","","","","","","","C","","","IEEU","IE1-RUAT2.25.05","2ab0bf5f-45e7-4b56-b2f2-400d1831645d","Agency Contractor","12/04/2021 - 18/04/2021","Ireland","29090114@sittest.com","Smith, Molly 29090114 29090114@sittest.com","","HPWO00091282","","",""
"COMPASS","29090114","99110971","Approved","13/04/2021","IE1-RUAT2.25.05","","","","test","","400","","0.00","Straight Time","3000","","test/sara","COMPASS WBS","","","","","","","","","C","","","IEEU","test","f163c659-74d3-4f4f-9b6b-6149ae261afa","Agency Contractor","12/04/2021 - 18/04/2021","Ireland","29090114@sittest.com","Smith, Molly 29090114 29090114@sittest.com","","HPWO00091282","","",""
"COMPASS","29090114","99110971","Approved","13/04/2021","IE1-RUAT2.25.08","","","","IE1-RUAT2.25.08","","414","","0.00","Straight Time","2018","","short text is mandatory","COMPASS WBS","","","","","","","","","","X","","IEEU","IE1-RUAT2.25.08","a537b95f-ca40-4078-b92b-3417fcc22d18","Agency Contractor","12/04/2021 - 18/04/2021","Ireland","29090114@sittest.com","Smith, Molly 29090114 29090114@sittest.com","","HPWO00091282","","",""
"COMPASS","29090114","99110971","Approved","13/04/2021","IE1-RUAT2.25.14","","","","IE1-RUAT2.25.14","","","","0.00","Straight Time","2066","","","COMPASS WBS","","","","","","","","","C","X","","IEEU","IE1-RUAT2.25.14","aca14b9b-2c56-4473-81b6-057ff9fba7fb","Agency Contractor","12/04/2021 - 18/04/2021","Ireland","29090114@sittest.com","Smith, Molly 29090114 29090114@sittest.com","","HPWO00091282","","",""
"COMPASS","29090114","99110971","Approved","13/04/2021","IE1-RUAT3.25.11","","","","T11_2","","411","","1.00","Straight Time","4136","","test","COMPASS WBS","Attribute 2","","","","","","","","","X","","IEEU","T2 / T11_2","b5a8804d-cc27-4900-bf53-b8434c52a5e2","Agency Contractor","12/04/2021 - 18/04/2021","Ireland","29090114@sittest.com","Smith, Molly 29090114 29090114@sittest.com","","HPWO00091282","","",""
"COMPASS","29090114","99110971","Approved","13/04/2021","","","","","","","799","","0.00","","2296","","","","","","","","","","","","","","","IEEU","","6ddc6608-96c4-4904-886c-bb949512621a","Agency Contractor","12/04/2021 - 18/04/2021","Ireland","29090114@sittest.com","Smith, Molly 29090114 29090114@sittest.com","","HPWO00091282","","",""
"COMPASS","29090114","99110971","Approved","13/04/2021","","","","","","","799","","0.00","","2999","","","","","","","","","","","","","","","IEEU","","20ed3c99-993a-40a2-ab5e-8c2445243a6a","Agency Contractor","12/04/2021 - 18/04/2021","Ireland","29090114@sittest.com","Smith, Molly 29090114 29090114@sittest.com","","HPWO00091282","","",""
"COMPASS","29090114","99110971","Approved","14/04/2021","IE1-IW777.01.01.01.05","","LEGACY BILLING|Billable","","IE1-IW777.01.01.01.05","","401","","3.00","Straight Time","7174","","Roe-ReOpen for Veena's IWO Compass - C1 Contractor to Service Order","COMPASS WBS","","","","","","","","","C","X","","IEEU","IE1-IW777.01.01.01.05","4646b8a8-436f-4bad-b3b5-bb595950c406","Agency Contractor","12/04/2021 - 18/04/2021","Ireland","29090114@sittest.com","Smith, Molly 29090114 29090114@sittest.com","","HPWO00091282","4096630","",""
"COMPASS","29090114","99110971","Approved","14/04/2021","IE1-RUAT2.25.05","","","","IE1-RUAT2.25.05","","400","","4.00","Straight Time","4277","","","COMPASS WBS","","","","","","","","","C","","","IEEU","IE1-RUAT2.25.05","97af9712-8f08-44cd-8069-9e167c1acdb9","Agency Contractor","12/04/2021 - 18/04/2021","Ireland","29090114@sittest.com","Smith, Molly 29090114 29090114@sittest.com","","HPWO00091282","","",""
"COMPASS","29090114","99110971","Approved","14/04/2021","IE1-RUAT2.25.05","","","","IE1-RUAT2.25.05","","432","","0.00","Straight Time","2472","","","COMPASS WBS","","","","","","","","","C","","","IEEU","IE1-RUAT2.25.05","32e902c8-e9a3-4aed-aac2-439dad0e5fcd","Agency Contractor","12/04/2021 - 18/04/2021","Ireland","29090114@sittest.com","Smith, Molly 29090114 29090114@sittest.com","","HPWO00091282","","",""
"COMPASS","29090114","99110971","Approved","14/04/2021","IE1-RUAT2.25.05","","","","IE1-RUAT2.25.05","","799","","0.00","Straight Time","2287","","","COMPASS WBS","","","","","","","","","C","","","IEEU","IE1-RUAT2.25.05","874e0157-2f2a-4fd4-9b29-180449118722","Agency Contractor","12/04/2021 - 18/04/2021","Ireland","29090114@sittest.com","Smith, Molly 29090114 29090114@sittest.com","","HPWO00091282","","",""
"COMPASS","29090114","99110971","Approved","14/04/2021","IE1-RUAT2.25.07","","","","IE1-RUAT2.25.07","","414","","0.00","Straight Time","2246","","","COMPASS WBS","","","","","","","","","C","X","","IEEU","IE1-RUAT2.25.07","2e2e8579-beef-4a2d-9f29-11e5c7a948ae","Agency Contractor","12/04/2021 - 18/04/2021","Ireland","29090114@sittest.com","Smith, Molly 29090114 29090114@sittest.com","","HPWO00091282","","",""
"COMPASS","29090114","99110971","Approved","14/04/2021","IE1-RUAT2.25.07","","","","T1","","414","","0.00","Straight Time","2247","","","COMPASS WBS","Attribute 1","","","","","","","","C","X","","IEEU","T1","34586b86-88a8-4bdb-870a-c40cee1af473","Agency Contractor","12/04/2021 - 18/04/2021","Ireland","29090114@sittest.com","Smith, Molly 29090114 29090114@sittest.com","","HPWO00091282","","",""
"COMPASS","29090114","99110971","Approved","14/04/2021","IE1-RUAT2.25.07","","","","","","414","","0.00","Straight Time","2249","","","COMPASS WBS","","","","","","","","","C","X","","IEEU","","212c26ac-a013-4ca8-a05c-bac7ca0e7ff2","Agency Contractor","12/04/2021 - 18/04/2021","Ireland","29090114@sittest.com","Smith, Molly 29090114 29090114@sittest.com","","HPWO00091282","","",""
"COMPASS","29090114","99110971","Approved","14/04/2021","IE1-RUAT2.25.07","","","","","","414","","0.00","Straight Time","2250","","","COMPASS WBS","","","","","","","","","C","X","","IEEU","","6fbe8731-695f-4ee8-b4eb-fef2a2c46bd4","Agency Contractor","12/04/2021 - 18/04/2021","Ireland","29090114@sittest.com","Smith, Molly 29090114 29090114@sittest.com","","HPWO00091282","","",""
"COMPASS","29090114","99110971","Approved","14/04/2021","IE1-RUAT2.25.07","","","","","","414","","0.00","Straight Time","2251","","","COMPASS WBS","","","","","","","","","C","X","","IEEU","","bbafad5a-f6b5-4d26-b057-8810d3280c87","Agency Contractor","12/04/2021 - 18/04/2021","Ireland","29090114@sittest.com","Smith, Molly 29090114 29090114@sittest.com","","HPWO00091282","","",""
"COMPASS","29090114","99110971","Approved","14/04/2021","IE1-RUAT2.25.07","","","","","","414","","0.00","Straight Time","2252","","","COMPASS WBS","","","","","","","","","C","X","","IEEU","","be41dcb2-e378-4595-a10c-3b6441dd74f0","Agency Contractor","12/04/2021 - 18/04/2021","Ireland","29090114@sittest.com","Smith, Molly 29090114 29090114@sittest.com","","HPWO00091282","","",""
"COMPASS","29090114","99110971","Approved","14/04/2021","IE1-RUAT2.25.07","","","","","","414","","0.00","Straight Time","2253","","","COMPASS WBS","","","","","","","","","C","X","","IEEU","","3d773df9-45ca-4b29-aa08-b6079a1720e2","Agency Contractor","12/04/2021 - 18/04/2021","Ireland","29090114@sittest.com","Smith, Molly 29090114 29090114@sittest.com","","HPWO00091282","","",""
"COMPASS","29090114","99110971","Approved","14/04/2021","IE1-RUAT2.25.07","","","","","","414","","0.00","Straight Time","2254","","","COMPASS WBS","","","","","","","","","C","X","","IEEU","","68478a7f-b594-4bc5-9c2d-dde9051d4b8a","Agency Contractor","12/04/2021 - 18/04/2021","Ireland","29090114@sittest.com","Smith, Molly 29090114 29090114@sittest.com","","HPWO00091282","","",""
"COMPASS","29090114","99110971","Approved","14/04/2021","IE1-RUAT2.25.07","","","","","","414","","0.00","Straight Time","2255","","","COMPASS WBS","","","","","","","","","C","X","","IEEU","","4e60c9c7-0b5d-436a-b27d-22c41026c0f3","Agency Contractor","12/04/2021 - 18/04/2021","Ireland","29090114@sittest.com","Smith, Molly 29090114 29090114@sittest.com","","HPWO00091282","","",""
"COMPASS","29090114","99110971","Approved","14/04/2021","IE1-RUAT2.25.07","","","","","","414","","0.00","Straight Time","2256","","","COMPASS WBS","","","","","","","","","C","X","","IEEU","","c1f1dd0d-a0e4-4053-8e9d-f4709e5fc761","Agency Contractor","12/04/2021 - 18/04/2021","Ireland","29090114@sittest.com","Smith, Molly 29090114 29090114@sittest.com","","HPWO00091282","","",""
"COMPASS","29090114","99110971","Approved","14/04/2021","IE1-RUAT2.25.07","","","","","","414","","0.00","Straight Time","2257","","","COMPASS WBS","","","","","","","","","C","X","","IEEU","","f27f71df-8551-46b3-aea5-b7a827506a40","Agency Contractor","12/04/2021 - 18/04/2021","Ireland","29090114@sittest.com","Smith, Molly 29090114 29090114@sittest.com","","HPWO00091282","","",""
"COMPASS","29090114","99110971","Approved","14/04/2021","IE1-RUAT2.25.08","","","","IE1-RUAT2.25.08","","414","","0.00","Straight Time","2020","","Where do we enter customer fields?","COMPASS WBS","","","","","","","","","","X","","IEEU","IE1-RUAT2.25.08","09a473f8-bfea-4879-917c-5adee9837ad5","Agency Contractor","12/04/2021 - 18/04/2021","Ireland","29090114@sittest.com","Smith, Molly 29090114 29090114@sittest.com","","HPWO00091282","","",""
"COMPASS","29090114","99110971","Approved","14/04/2021","","","","","","","700","","0.00","Straight Time","2359","","","","","","","","","","","","","","","IEEU","","6df5a0ac-1131-4e7a-8ed9-ca55053ff22e","Agency Contractor","12/04/2021 - 18/04/2021","Ireland","29090114@sittest.com","Smith, Molly 29090114 29090114@sittest.com","","HPWO00091282","","",""
"COMPASS","29090114","99110971","Approved","14/04/2021","","","","","","","799","","0.00","Straight Time","2358","","","","","","","","","","","","","","","IEEU","","f8b35778-36fb-4cb6-a178-c6e3e5fa5b7c","Agency Contractor","12/04/2021 - 18/04/2021","Ireland","29090114@sittest.com","Smith, Molly 29090114 29090114@sittest.com","","HPWO00091282","","",""
"COMPASS","29090114","99110971","Approved","15/04/2021","CA1-RGT02.02.05","","","","CA1-RGT02.02.05","","411","","0.00","Straight Time","4045","","","COMPASS WBS","","","","","","","","","C","","","IEEU","CA1-RGT02.02.05","e8f13e8d-2e39-4631-92c1-3b6955852116","Agency Contractor","12/04/2021 - 18/04/2021","Ireland","29090114@sittest.com","Smith, Molly 29090114 29090114@sittest.com","","HPWO00091282","","",""
"COMPASS","29090114","99110971","Approved","15/04/2021","IE1-RUAT2.25.01","","","","IE1-RUAT2.25.01","","414","","0.00","Straight Time","2027","","","COMPASS WBS","","","","","","","","","","X","","IEEU","IE1-RUAT2.25.01","be5c6edf-30ac-461a-aba8-749988a280de","Agency Contractor","12/04/2021 - 18/04/2021","Ireland","29090114@sittest.com","Smith, Molly 29090114 29090114@sittest.com","","HPWO00091282","","",""
"COMPASS","29090114","99110971","Approved","15/04/2021","IE1-RUAT2.25.05","","","","IE1-RUAT2.25.05","","400","","4.00","Straight Time","4278","","","COMPASS WBS","","","","","","","","","C","","","IEEU","IE1-RUAT2.25.05","498aaffd-dd0c-4dae-84b4-78926102a715","Agency Contractor","12/04/2021 - 18/04/2021","Ireland","29090114@sittest.com","Smith, Molly 29090114 29090114@sittest.com","","HPWO00091282","","",""
"COMPASS","29090114","99110971","Approved","15/04/2021","IE1-RUAT2.25.05","","","","IE1-RUAT2.25.05","","432","","0.00","Straight Time","2473","","","COMPASS WBS","","","","","","","","","C","","","IEEU","IE1-RUAT2.25.05","4de2fa23-5a0c-4d5b-926d-b4c41534798f","Agency Contractor","12/04/2021 - 18/04/2021","Ireland","29090114@sittest.com","Smith, Molly 29090114 29090114@sittest.com","","HPWO00091282","","",""
